nodo_id,nombre,tipo,distrito,demanda_nivel,latitud,longitud,pedidos_hora,capacidad
1139,TGI Fridays (Barranco),restaurante,Barranco,alta,-12.131878,-77.033367,14,84
1140,Intersec. Av. El Derby (Villa Maria),interseccion,Villa Maria,baja,-12.175638,-76.952848,0,0
1141,Intersec. Av. La Encalada (Comas),interseccion,Comas,baja,-11.959981,-77.047002,0,0
1142,Intersec. Av. Brasil (San Isidro),interseccion,San Isidro,muy_alta,-12.084004,-77.041357,0,0
1143,Hub Rappi Barranco,hub_rappi,Barranco,alta,-12.123537,-77.016343,317,497
1144,Cliente #1144 (San Miguel),cliente,San Miguel,media,-12.073568,-77.102175,2,1
1145,Intersec. Av. Caminos del Inca (Barranco),interseccion,Barranco,alta,-12.130633,-77.023196,0,0
1146,Cliente #1146 (Jesus Maria),cliente,Jesus Maria,media,-12.088296,-77.062256,4,1
1147,Cliente #1147 (La Molina),cliente,La Molina,media,-12.090243,-76.935154,5,3
1148,Popeyes (Santa Anita),restaurante,Santa Anita,baja,-12.025208,-76.957544,49,65
1149,Cliente #1149 (San Juan Lurig),cliente,San Juan Lurig,baja,-12.178523,-76.961992,1,1
1150,Intersec. Av. Brasil (Villa El Salvador),interseccion,Villa El Salvador,baja,-12.19556,-76.932536,0,0
1151,Intersec. Av. Angamos (Los Olivos),interseccion,Los Olivos,baja,-12.004213,-77.06557,0,0
1152,Intersec. Av. El Derby (Callao),interseccion,Callao,baja,-12.052833,-77.127173,0,0
1153,Cliente #1153 (Carabayllo),cliente,Carabayllo,baja,-11.868299,-77.037609,4,3
1154,Cliente #1154 (Lima Cercado),cliente,Lima Cercado,media,-12.043231,-77.015655,4,1
1155,Cliente #1155 (Miraflores),cliente,Miraflores,muy_alta,-12.110714,-77.039511,2,2
1156,Intersec. Av. Universitaria (Surco),interseccion,Surco,alta,-12.13452,-77.019988,0,0
1157,Intersec. Av. El Derby (San Miguel),interseccion,San Miguel,media,-12.071895,-77.098766,0,0
1158,Cliente #1158 (Lince),cliente,Lince,media,-12.099558,-77.03864,5,1
1159,Intersec. Av. Caminos del Inca (La Molina),interseccion,La Molina,media,-12.08966,-76.933068,0,0
1160,Intersec. Av. La Marina (Brena),interseccion,Brena,media,-12.074427,-77.046066,0,0
1161,Intersec. Av. Caminos del Inca (Callao),interseccion,Callao,baja,-12.059515,-77.109272,0,0
1162,Intersec. Av. Javier Prado (Puente Piedra),interseccion,Puente Piedra,baja,-11.85373,-77.090688,0,0
1163,Cliente #1163 (Lurin),cliente,Lurin,baja,-12.266123,-76.862976,4,2
1164,Intersec. Av. La Encalada (Los Olivos),interseccion,Los Olivos,baja,-11.989757,-77.071975,0,0
1165,Cliente #1165 (Pachacamac),cliente,Pachacamac,baja,-12.226315,-76.870057,4,2
1166,Intersec. Via Expresa (Brena),interseccion,Brena,media,-12.05264,-77.052035,0,0
1167,Intersec. Av. Aviacion (Puente Piedra),interseccion,Puente Piedra,baja,-11.87298,-77.064471,0,0
1168,Cliente #1168 (Rimac),cliente,Rimac,baja,-12.014727,-77.023409,1,2
1169,Burger King (Villa Maria),restaurante,Villa Maria,baja,-12.174578,-76.940087,54,20
1170,Cliente #1170 (San Miguel),cliente,San Miguel,media,-12.097385,-77.102866,2,2
1171,Intersec. Av. Arequipa (San Martin Porres),interseccion,San Martin Porres,baja,-12.041116,-77.069638,0,0
1172,Cliente #1172 (Barranco),cliente,Barranco,alta,-12.163696,-77.033686,2,1
1173,Intersec. Av. Universitaria (La Molina),interseccion,La Molina,media,-12.090194,-76.930856,0,0
1174,Cliente #1174 (Pueblo Libre),cliente,Pueblo Libre,media,-12.079889,-77.056915,3,2
1175,Cliente #1175 (Carabayllo),cliente,Carabayllo,baja,-11.901221,-77.010377,3,3
1176,Intersec. Av. Benavides (Puente Piedra),interseccion,Puente Piedra,baja,-11.881115,-77.08145,0,0
1177,Intersec. Av. La Encalada (Callao),interseccion,Callao,baja,-12.045464,-77.100721,0,0
1178,Cliente #1178 (Lurin),cliente,Lurin,baja,-12.299826,-76.850679,5,3
1179,Pardos Chicken (Chorrillos),restaurante,Chorrillos,media,-12.156508,-77.038195,69,27
1180,Cliente #1180 (Lima Cercado),cliente,Lima Cercado,media,-12.028086,-77.02608,5,1
1181,Intersec. Via Expresa (Ate),interseccion,Ate,baja,-12.051565,-76.915637,0,0
1182,Intersec. Av. Primavera (Villa Maria),interseccion,Villa Maria,baja,-12.164938,-76.922642,0,0
1183,Intersec. Av. 28 de Julio (Pachacamac),interseccion,Pachacamac,baja,-12.240256,-76.862114,0,0
1184,Intersec. Av. Arequipa (San Isidro),interseccion,San Isidro,muy_alta,-12.097732,-77.054788,0,0
1185,Cliente #1185 (Los Olivos),cliente,Los Olivos,baja,-12.005655,-77.068346,2,2
1186,Cliente #1186 (El Agustino),cliente,El Agustino,baja,-12.020398,-77.027787,5,2
1187,La Lucha (El Agustino),restaurante,El Agustino,baja,-12.02496,-77.016967,17,51
1188,Intersec. Av. Santa Cruz (Lince),interseccion,Lince,media,-12.081047,-77.03996,0,0
1189,Cliente #1189 (Lince),cliente,Lince,media,-12.097267,-77.056556,2,1
1190,Hub Rappi Pueblo Libre,hub_rappi,Pueblo Libre,media,-12.075278,-77.049317,395,229
1191,Cliente #1191 (San Isidro),cliente,San Isidro,muy_alta,-12.117369,-77.0203,2,2
1192,Intersec. Av. Benavides (Lurin),interseccion,Lurin,baja,-12.27792,-76.888806,0,0
1193,Intersec. Av. Angamos (El Agustino),interseccion,El Agustino,baja,-12.051543,-77.030556,0,0
1194,Cliente #1194 (La Molina),cliente,La Molina,media,-12.094881,-76.942254,3,2
1195,Intersec. Av. Santa Cruz (San Borja),interseccion,San Borja,alta,-12.127684,-77.014945,0,0
1196,Intersec. Av. Brasil (San Borja),interseccion,San Borja,alta,-12.111708,-77.004247,0,0
1197,Hub Rappi Villa El Salvador,hub_rappi,Villa El Salvador,baja,-12.195026,-76.951085,436,384
1198,Intersec. Av. Benavides (Pueblo Libre),interseccion,Pueblo Libre,media,-12.075874,-77.064337,0,0
1199,Intersec. Av. La Marina (San Miguel),interseccion,San Miguel,media,-12.057112,-77.073188,0,0
1200,Cliente #1200 (Barranco),cliente,Barranco,alta,-12.160783,-77.011165,3,2
1201,Hub Rappi Miraflores,hub_rappi,Miraflores,muy_alta,-12.123186,-77.03787,296,390
1202,Cliente #1202 (Surco),cliente,Surco,alta,-12.130435,-76.984073,4,3
1203,Intersec. Av. Aviacion (Surco),interseccion,Surco,alta,-12.154031,-77.000378,0,0
1204,Cliente #1204 (Comas),cliente,Comas,baja,-11.928069,-77.036036,2,2
1205,Intersec. Av. Larco (Villa El Salvador),interseccion,Villa El Salvador,baja,-12.2149,-76.942343,0,0
1206,Intersec. Av. Petit Thouars (Barranco),interseccion,Barranco,alta,-12.133291,-77.036594,0,0
1207,Intersec. Av. Angamos (Los Olivos),interseccion,Los Olivos,baja,-11.998151,-77.074699,0,0
1208,Cliente #1208 (Lince),cliente,Lince,media,-12.081864,-77.016743,2,3
1209,Cliente #1209 (Magdalena),cliente,Magdalena,media,-12.102218,-77.087318,3,3
1210,Cliente #1210 (Lurin),cliente,Lurin,baja,-12.280109,-76.878655,2,2
1211,Cliente #1211 (Lurin),cliente,Lurin,baja,-12.27882,-76.876892,2,1
1212,Intersec. Av. Benavides (San Isidro),interseccion,San Isidro,muy_alta,-12.077223,-77.022638,0,0
1213,Cliente #1213 (San Miguel),cliente,San Miguel,media,-12.065279,-77.104371,5,1
1214,Hub Rappi San Miguel,hub_rappi,San Miguel,media,-12.071092,-77.072807,209,255
1215,Intersec. Av. La Marina (Lurin),interseccion,Lurin,baja,-12.265885,-76.871254,0,0
1216,Cliente #1216 (Barranco),cliente,Barranco,alta,-12.131551,-77.013711,5,1
1217,Intersec. Av. La Marina (Puente Piedra),interseccion,Puente Piedra,baja,-11.859168,-77.095005,0,0
1218,Intersec. Av. Santa Cruz (La Molina),interseccion,La Molina,media,-12.085785,-76.95058,0,0
1219,Intersec. Av. 28 de Julio (Rimac),interseccion,Rimac,baja,-12.009553,-77.050307,0,0
1220,Cliente #1220 (Ate),cliente,Ate,baja,-12.047864,-76.928814,1,1
1221,Intersec. Av. Arequipa (Puente Piedra),interseccion,Puente Piedra,baja,-11.889743,-77.077295,0,0
1222,Intersec. Av. Angamos (Lurin),interseccion,Lurin,baja,-12.290438,-76.881706,0,0
1223,Intersec. Av. 28 de Julio (San Borja),interseccion,San Borja,alta,-12.126172,-76.985598,0,0
1224,Intersec. Av. Santa Cruz (Rimac),interseccion,Rimac,baja,-12.031751,-77.010311,0,0
1225,Intersec. Av. Universitaria (Ate),interseccion,Ate,baja,-12.014284,-76.928822,0,0
1226,Intersec. Av. El Derby (Los Olivos),interseccion,Los Olivos,baja,-11.997249,-77.075912,0,0
1227,Cliente #1227 (San Juan Lurig),cliente,San Juan Lurig,baja,-12.142548,-76.996203,4,2
1228,Cliente #1228 (Jesus Maria),cliente,Jesus Maria,media,-12.076284,-77.052381,4,1
1229,Cliente #1229 (Surco),cliente,Surco,alta,-12.145495,-77.019343,4,3
1230,Cliente #1230 (Villa El Salvador),cliente,Villa El Salvador,baja,-12.209981,-76.936634,3,3
1231,Intersec. Av. Javier Prado (Chorrillos),interseccion,Chorrillos,media,-12.178162,-77.01709,0,0
1232,Cliente #1232 (El Agustino),cliente,El Agustino,baja,-12.045838,-77.002727,4,1
1233,Intersec. Av. Brasil (San Isidro),interseccion,San Isidro,muy_alta,-12.105629,-77.040856,0,0
1234,Intersec. Av. La Encalada (San Miguel),interseccion,San Miguel,media,-12.086638,-77.069272,0,0
1235,Cliente #1235 (Brena),cliente,Brena,media,-12.079506,-77.048205,5,1
1236,Intersec. Av. 28 de Julio (Jesus Maria),interseccion,Jesus Maria,media,-12.093515,-77.062264,0,0
1237,Intersec. Av. Angamos (San Martin Porres),interseccion,San Martin Porres,baja,-12.02004,-77.080679,0,0
1238,Intersec. Av. Aviacion (El Agustino),interseccion,El Agustino,baja,-12.022493,-77.019942,0,0
1239,Intersec. Av. Tomas Marsano (Magdalena),interseccion,Magdalena,media,-12.10037,-77.085575,0,0
1240,Intersec. Via Expresa (Villa El Salvador),interseccion,Villa El Salvador,baja,-12.202221,-76.93455,0,0
1241,Intersec. Via Expresa (Villa Maria),interseccion,Villa Maria,baja,-12.179742,-76.962294,0,0
1242,Cliente #1242 (Miraflores),cliente,Miraflores,muy_alta,-12.116634,-77.012205,1,3
1243,Cliente #1243 (Ate),cliente,Ate,baja,-12.028136,-76.906072,4,3
1244,Intersec. Av. Aviacion (Lince),interseccion,Lince,media,-12.099708,-77.026104,0,0
1245,Cliente #1245 (Jesus Maria),cliente,Jesus Maria,media,-12.066699,-77.033922,1,3
1246,Intersec. Av. Aviacion (San Isidro),interseccion,San Isidro,muy_alta,-12.10402,-77.019121,0,0
1247,Intersec. Av. Angamos (Los Olivos),interseccion,Los Olivos,baja,-11.973924,-77.051394,0,0
1248,El Corral (Barranco),restaurante,Barranco,alta,-12.163041,-77.006649,17,36
1249,Cliente #1249 (Santa Anita),cliente,Santa Anita,baja,-12.032333,-76.980508,3,2
1250,Intersec. Av. El Derby (Carabayllo),interseccion,Carabayllo,baja,-11.875619,-77.024496,0,0
1251,Cliente #1251 (Pachacamac),cliente,Pachacamac,baja,-12.225514,-76.862348,5,3
1252,Cliente #1252 (Los Olivos),cliente,Los Olivos,baja,-11.995925,-77.060596,4,3
1253,Intersec. Av. Benavides (San Isidro),interseccion,San Isidro,muy_alta,-12.083918,-77.024033,0,0
1254,Intersec. Av. Salaverry (Puente Piedra),interseccion,Puente Piedra,baja,-11.857892,-77.067167,0,0
1255,Intersec. Av. Javier Prado (Pachacamac),interseccion,Pachacamac,baja,-12.235226,-76.883609,0,0
1256,Intersec. Av. Brasil (Lurin),interseccion,Lurin,baja,-12.271305,-76.884135,0,0
1257,Cliente #1257 (Miraflores),cliente,Miraflores,muy_alta,-12.129989,-77.036959,3,1
1258,Cliente #1258 (Lima Cercado),cliente,Lima Cercado,media,-12.047899,-77.048495,5,2
1259,Don Belisario (Carabayllo),restaurante,Carabayllo,baja,-11.870115,-77.017146,68,47
1260,Intersec. Av. La Marina (San Martin Porres),interseccion,San Martin Porres,baja,-12.001544,-77.072177,0,0
1261,Intersec. Av. Benavides (Santa Anita),interseccion,Santa Anita,baja,-12.045321,-76.963553,0,0
1262,Intersec. Av. La Marina (Carabayllo),interseccion,Carabayllo,baja,-11.888707,-77.020305,0,0
1263,Intersec. Av. Aviacion (Surco),interseccion,Surco,alta,-12.142009,-76.978318,0,0
1264,Intersec. Av. La Encalada (Lince),interseccion,Lince,media,-12.068275,-77.052058,0,0
1265,Intersec. Av. El Derby (Comas),interseccion,Comas,baja,-11.920804,-77.06353,0,0
1266,Cliente #1266 (Surco),cliente,Surco,alta,-12.144011,-77.020432,1,3
1267,Cliente #1267 (Lince),cliente,Lince,media,-12.104037,-77.029208,2,2
1268,Norkys (Chorrillos),restaurante,Chorrillos,media,-12.17234,-77.032347,77,56
1269,Cliente #1269 (San Borja),cliente,San Borja,alta,-12.10982,-76.995229,1,3
1270,Cliente #1270 (Lima Cercado),cliente,Lima Cercado,media,-12.044596,-77.011955,1,2
1271,Rockys (Magdalena),restaurante,Magdalena,media,-12.087179,-77.081144,78,92
1272,Intersec. Av. Brasil (Villa El Salvador),interseccion,Villa El Salvador,baja,-12.231333,-76.936467,0,0
1273,Cliente #1273 (Puente Piedra),cliente,Puente Piedra,baja,-11.88683,-77.094309,4,2
1274,Intersec. Av. Larco (Villa El Salvador),interseccion,Villa El Salvador,baja,-12.211833,-76.929523,0,0
1275,Intersec. Av. Primavera (San Borja),interseccion,San Borja,alta,-12.099504,-77.02103,0,0
1276,Intersec. Av. Tomas Marsano (Santa Anita),interseccion,Santa Anita,baja,-12.031934,-76.947945,0,0
1277,Intersec. Av. Colonial (Puente Piedra),interseccion,Puente Piedra,baja,-11.871177,-77.097243,0,0
1278,Intersec. Av. Brasil (San Miguel),interseccion,San Miguel,media,-12.079587,-77.107055,0,0
1279,Cliente #1279 (Lima Cercado),cliente,Lima Cercado,media,-12.063426,-77.05171,1,3
1280,Cliente #1280 (San Miguel),cliente,San Miguel,media,-12.094457,-77.068645,2,3
1281,Cliente #1281 (Jesus Maria),cliente,Jesus Maria,media,-12.085487,-77.047353,2,1
1282,Intersec. Av. Caminos del Inca (Jesus Maria),interseccion,Jesus Maria,media,-12.055881,-77.054705,0,0
1283,Cliente #1283 (Independencia),cliente,Independencia,baja,-11.989448,-77.077908,2,3
1284,Intersec. Av. Brasil (Callao),interseccion,Callao,baja,-12.042675,-77.121707,0,0
1285,Intersec. Via Expresa (Surco),interseccion,Surco,alta,-12.161997,-77.003786,0,0
1286,Cliente #1286 (Magdalena),cliente,Magdalena,media,-12.094538,-77.057374,4,3
1287,Cliente #1287 (Miraflores),cliente,Miraflores,muy_alta,-12.099978,-77.024407,5,1
1288,Intersec. Av. Universitaria (El Agustino),interseccion,El Agustino,baja,-12.029644,-77.001747,0,0
1289,Intersec. Av. Primavera (Lince),interseccion,Lince,media,-12.067951,-77.023124,0,0
1290,Intersec. Via Expresa (Villa El Salvador),interseccion,Villa El Salvador,baja,-12.209641,-76.929779,0,0
1291,Cliente #1291 (Puente Piedra),cliente,Puente Piedra,baja,-11.879184,-77.062162,2,1
1292,Cliente #1292 (El Agustino),cliente,El Agustino,baja,-12.058914,-77.014609,2,3
1293,Intersec. Av. Larco (Lurin),interseccion,Lurin,baja,-12.298004,-76.878445,0,0
1294,Intersec. Av. El Derby (Los Olivos),interseccion,Los Olivos,baja,-11.996543,-77.053084,0,0
1295,Intersec. Av. Petit Thouars (Miraflores),interseccion,Miraflores,muy_alta,-12.133664,-77.048923,0,0
1296,Cliente #1296 (Comas),cliente,Comas,baja,-11.932949,-77.036957,5,2
1297,Cliente #1297 (San Juan Lurig),cliente,San Juan Lurig,baja,-12.151535,-76.960429,1,2
1298,Cliente #1298 (Villa El Salvador),cliente,Villa El Salvador,baja,-12.194171,-76.926754,1,2
1299,Cliente #1299 (San Martin Porres),cliente,San Martin Porres,baja,-12.037803,-77.078963,1,2
1300,Hub Rappi Villa Maria,hub_rappi,Villa Maria,baja,-12.17791,-76.955276,397,277
1301,Cliente #1301 (Surco),cliente,Surco,alta,-12.152888,-76.987736,2,2
1302,Intersec. Via Expresa (San Isidro),interseccion,San Isidro,muy_alta,-12.112612,-77.056295,0,0
1303,Cliente #1303 (Los Olivos),cliente,Los Olivos,baja,-11.977804,-77.070182,5,3
1304,Intersec. Av. Angamos (Carabayllo),interseccion,Carabayllo,baja,-11.895931,-77.028702,0,0
1305,Cliente #1305 (San Martin Porres),cliente,San Martin Porres,baja,-12.017567,-77.05226,5,1
1306,Intersec. Av. Universitaria (San Borja),interseccion,San Borja,alta,-12.118243,-77.011314,0,0
1307,Hub Rappi Rimac,hub_rappi,Rimac,baja,-12.047224,-77.01358,451,422
1308,Intersec. Via Expresa (Rimac),interseccion,Rimac,baja,-12.029064,-77.045781,0,0
1309,Intersec. Av. Benavides (Santa Anita),interseccion,Santa Anita,baja,-12.047211,-76.951283,0,0
1310,Intersec. Av. La Encalada (Callao),interseccion,Callao,baja,-12.039687,-77.121867,0,0
1311,Intersec. Av. La Marina (Carabayllo),interseccion,Carabayllo,baja,-11.888451,-77.047939,0,0
1312,Intersec. Av. Arequipa (San Isidro),interseccion,San Isidro,muy_alta,-12.112717,-77.031118,0,0
1313,Intersec. Av. Aviacion (Villa El Salvador),interseccion,Villa El Salvador,baja,-12.206339,-76.920235,0,0
1314,Intersec. Via Expresa (Lurin),interseccion,Lurin,baja,-12.257435,-76.878836,0,0
1315,Intersec. Av. Universitaria (La Molina),interseccion,La Molina,media,-12.090618,-76.935742,0,0
1316,Cliente #1316 (San Isidro),cliente,San Isidro,muy_alta,-12.07969,-77.046101,1,2
1317,Cliente #1317 (Rimac),cliente,Rimac,baja,-12.045029,-77.012572,4,1
1318,Cliente #1318 (El Agustino),cliente,El Agustino,baja,-12.030896,-76.993962,3,2
1319,Hub Rappi Lurin,hub_rappi,Lurin,baja,-12.282755,-76.862917,213,470
1320,Intersec. Av. La Marina (Rimac),interseccion,Rimac,baja,-12.024228,-77.045366,0,0
1321,Intersec. Av. Petit Thouars (Pachacamac),interseccion,Pachacamac,baja,-12.247891,-76.879759,0,0
1322,Intersec. Av. Tomas Marsano (Villa Maria),interseccion,Villa Maria,baja,-12.145439,-76.950167,0,0
1323,Cliente #1323 (Rimac),cliente,Rimac,baja,-12.009265,-77.01599,4,1
1324,Intersec. Av. Brasil (Puente Piedra),interseccion,Puente Piedra,baja,-11.851027,-77.083664,0,0
1325,Intersec. Av. 28 de Julio (Comas),interseccion,Comas,baja,-11.926427,-77.036164,0,0
1326,Cliente #1326 (San Isidro),cliente,San Isidro,muy_alta,-12.104357,-77.031852,5,2
1327,Intersec. Av. Tomas Marsano (El Agustino),interseccion,El Agustino,baja,-12.02868,-77.031853,0,0
1328,Intersec. Av. 28 de Julio (Surco),interseccion,Surco,alta,-12.130344,-77.007143,0,0
1329,Cliente #1329 (Miraflores),cliente,Miraflores,muy_alta,-12.134659,-77.009263,5,1
1330,Intersec. Av. La Encalada (Lurin),interseccion,Lurin,baja,-12.295299,-76.884323,0,0
1331,Cliente #1331 (San Martin Porres),cliente,San Martin Porres,baja,-12.036992,-77.05213,1,2
1332,Intersec. Av. Santa Cruz (Santa Anita),interseccion,Santa Anita,baja,-12.058632,-76.954561,0,0
1333,Hub Rappi Jesus Maria,hub_rappi,Jesus Maria,media,-12.067444,-77.063434,161,241
1334,Cliente #1334 (Lurin),cliente,Lurin,baja,-12.267447,-76.859005,3,3
1335,Mediterraneo (Villa El Salvador),restaurante,Villa El Salvador,baja,-12.198044,-76.930025,17,34
1336,Intersec. Av. Arequipa (Callao),interseccion,Callao,baja,-12.051564,-77.130275,0,0
1337,Tanta (Comas),restaurante,Comas,baja,-11.930509,-77.053436,25,27
1338,Cliente #1338 (San Martin Porres),cliente,San Martin Porres,baja,-12.003922,-77.0631,5,3
1339,Intersec. Av. Brasil (Independencia),interseccion,Independencia,baja,-12.008498,-77.064254,0,0
1340,Cliente #1340 (San Martin Porres),cliente,San Martin Porres,baja,-12.021935,-77.060675,5,2
1341,Cliente #1341 (Brena),cliente,Brena,media,-12.064182,-77.074241,2,3
1342,Cliente #1342 (Los Olivos),cliente,Los Olivos,baja,-11.997425,-77.049892,5,1
1343,Cliente #1343 (Villa El Salvador),cliente,Villa El Salvador,baja,-12.212563,-76.928892,1,2
1344,Cliente #1344 (Callao),cliente,Callao,baja,-12.043888,-77.111143,2,3
1345,Cliente #1345 (Chorrillos),cliente,Chorrillos,media,-12.174035,-77.019034,5,1
1346,Cliente #1346 (San Isidro),cliente,San Isidro,muy_alta,-12.111045,-77.015547,2,3
1347,Cliente #1347 (Pachacamac),cliente,Pachacamac,baja,-12.214429,-76.886898,3,2
1348,Cliente #1348 (Carabayllo),cliente,Carabayllo,baja,-11.883148,-77.030819,2,3
1349,Cliente #1349 (Santa Anita),cliente,Santa Anita,baja,-12.056149,-76.97477,4,3
1350,Cliente #1350 (Comas),cliente,Comas,baja,-11.959677,-77.051923,3,3
1351,La Mar (Independencia),restaurante,Independencia,baja,-11.997912,-77.042987,14,95
1352,Osaka (San Isidro),restaurante,San Isidro,muy_alta,-12.099622,-77.057021,26,37
1353,Intersec. Av. Universitaria (Pachacamac),interseccion,Pachacamac,baja,-12.231565,-76.871049,0,0
1354,Cliente #1354 (Lince),cliente,Lince,media,-12.075631,-77.054803,2,3
1355,Cliente #1355 (San Isidro),cliente,San Isidro,muy_alta,-12.077504,-77.038041,1,3
1356,Intersec. Av. Arequipa (Pueblo Libre),interseccion,Pueblo Libre,media,-12.071723,-77.056561,0,0
1357,Intersec. Av. La Marina (Villa El Salvador),interseccion,Villa El Salvador,baja,-12.204916,-76.929772,0,0
1358,Cliente #1358 (Rimac),cliente,Rimac,baja,-12.03031,-77.041126,2,1
1359,Intersec. Av. Larco (Los Olivos),interseccion,Los Olivos,baja,-12.006889,-77.08467,0,0
1360,Intersec. Via Expresa (San Martin Porres),interseccion,San Martin Porres,baja,-12.02659,-77.073839,0,0
1361,Cliente #1361 (Lurin),cliente,Lurin,baja,-12.293023,-76.858985,4,3
1362,Intersec. Via Expresa (Callao),interseccion,Callao,baja,-12.035932,-77.131265,0,0
1363,Intersec. Av. La Marina (San Borja),interseccion,San Borja,alta,-12.089241,-76.994042,0,0
1364,Cliente #1364 (Chorrillos),cliente,Chorrillos,media,-12.155128,-77.026634,1,1
1365,Intersec. Av. Primavera (Miraflores),interseccion,Miraflores,muy_alta,-12.120612,-77.049903,0,0
1366,Intersec. Av. Arequipa (San Miguel),interseccion,San Miguel,media,-12.094556,-77.091627,0,0
1367,Intersec. Av. El Derby (Jesus Maria),interseccion,Jesus Maria,media,-12.08542,-77.038437,0,0
1368,Intersec. Av. Brasil (Callao),interseccion,Callao,baja,-12.076469,-77.10286,0,0
1369,Intersec. Av. La Marina (San Borja),interseccion,San Borja,alta,-12.119841,-77.014686,0,0
1370,Intersec. Av. La Marina (Ate),interseccion,Ate,baja,-12.02586,-76.898671,0,0
1371,Cliente #1371 (San Juan Lurig),cliente,San Juan Lurig,baja,-12.179058,-76.974385,3,2
1372,Cliente #1372 (Callao),cliente,Callao,baja,-12.050435,-77.129914,1,1
1373,Cliente #1373 (Callao),cliente,Callao,baja,-12.036961,-77.134092,4,2
1374,Cliente #1374 (Callao),cliente,Callao,baja,-12.066633,-77.124903,1,2
1375,Cliente #1375 (Villa Maria),cliente,Villa Maria,baja,-12.167401,-76.923807,5,2
1376,Intersec. Av. Brasil (Carabayllo),interseccion,Carabayllo,baja,-11.875021,-77.035881,0,0
1377,Intersec. Av. Caminos del Inca (Lurin),interseccion,Lurin,baja,-12.280918,-76.854837,0,0
1378,Cliente #1378 (San Juan Lurig),cliente,San Juan Lurig,baja,-12.173092,-76.986202,3,1
1379,Cliente #1379 (Lurin),cliente,Lurin,baja,-12.275227,-76.880229,5,1
1380,Cliente #1380 (San Isidro),cliente,San Isidro,muy_alta,-12.092207,-77.017827,2,3
1381,Intersec. Via Expresa (Lima Cercado),interseccion,Lima Cercado,media,-12.03102,-77.048171,0,0
1382,Cliente #1382 (San Martin Porres),cliente,San Martin Porres,baja,-12.00565,-77.065834,4,1
1383,Intersec. Via Expresa (Jesus Maria),interseccion,Jesus Maria,media,-12.086876,-77.059782,0,0
1384,Intersec. Av. Angamos (Santa Anita),interseccion,Santa Anita,baja,-12.02649,-76.956804,0,0
1385,Cliente #1385 (Santa Anita),cliente,Santa Anita,baja,-12.027474,-76.949307,4,2
1386,Intersec. Av. Petit Thouars (Carabayllo),interseccion,Carabayllo,baja,-11.890818,-77.021557,0,0
1387,Hub Rappi San Miguel,hub_rappi,San Miguel,media,-12.079033,-77.066997,199,480
1388,Cliente #1388 (San Miguel),cliente,San Miguel,media,-12.057953,-77.082483,5,3
1389,Intersec. Av. 28 de Julio (Independencia),interseccion,Independencia,baja,-11.980963,-77.038533,0,0
1390,Cliente #1390 (Miraflores),cliente,Miraflores,muy_alta,-12.114924,-77.038615,4,3
1391,Hub Rappi Pueblo Libre,hub_rappi,Pueblo Libre,media,-12.06074,-77.053113,491,449
1392,Cliente #1392 (Lima Cercado),cliente,Lima Cercado,media,-12.026198,-77.013594,3,2
1393,Cliente #1393 (San Isidro),cliente,San Isidro,muy_alta,-12.100391,-77.030168,1,1
1394,Intersec. Av. 28 de Julio (Brena),interseccion,Brena,media,-12.059396,-77.042886,0,0
1395,Cliente #1395 (San Borja),cliente,San Borja,alta,-12.086766,-76.985518,1,3
1396,Intersec. Av. Primavera (Pueblo Libre),interseccion,Pueblo Libre,media,-12.076609,-77.073715,0,0
1397,Intersec. Av. Caminos del Inca (Santa Anita),interseccion,Santa Anita,baja,-12.02937,-76.981238,0,0
1398,Cliente #1398 (San Borja),cliente,San Borja,alta,-12.090708,-76.989656,1,3
1399,Cliente #1399 (Lima Cercado),cliente,Lima Cercado,media,-12.053591,-77.032043,2,1
1400,Intersec. Av. 28 de Julio (Magdalena),interseccion,Magdalena,media,-12.079585,-77.056491,0,0
1401,Intersec. Av. Tomas Marsano (Pachacamac),interseccion,Pachacamac,baja,-12.245342,-76.856917,0,0
1402,Cliente #1402 (Carabayllo),cliente,Carabayllo,baja,-11.876457,-77.022497,3,2
1403,Cliente #1403 (Pueblo Libre),cliente,Pueblo Libre,media,-12.086097,-77.044614,3,1
1404,Intersec. Av. Larco (Villa Maria),interseccion,Villa Maria,baja,-12.155454,-76.954156,0,0
1405,Cliente #1405 (Lince),cliente,Lince,media,-12.070367,-77.046523,2,3
1406,Hub Rappi Lince,hub_rappi,Lince,media,-12.068523,-77.019469,103,367
1407,Cliente #1407 (San Martin Porres),cliente,San Martin Porres,baja,-12.010304,-77.04924,4,3
1408,Intersec. Av. Arequipa (Lima Cercado),interseccion,Lima Cercado,media,-12.043446,-77.017747,0,0
1409,Cliente #1409 (San Borja),cliente,San Borja,alta,-12.13033,-76.986389,2,3
1410,Intersec. Av. Caminos del Inca (Magdalena),interseccion,Magdalena,media,-12.070791,-77.055894,0,0
1411,Intersec. Av. Tomas Marsano (Comas),interseccion,Comas,baja,-11.952966,-77.047633,0,0
1412,Intersec. Av. Universitaria (Los Olivos),interseccion,Los Olivos,baja,-12.00133,-77.070232,0,0
1413,Intersec. Av. Aviacion (Lince),interseccion,Lince,media,-12.065909,-77.053015,0,0
1414,Cliente #1414 (Jesus Maria),cliente,Jesus Maria,media,-12.073587,-77.050684,1,2
1415,Cliente #1415 (Callao),cliente,Callao,baja,-12.052302,-77.12194,2,2
